Mass,Abundance,C,H,O,N,C13,S,P,Na,Error_ppm,Candidates,CalMass,AlignMasses,NeutralMass,sn,resolution,rel_abu,peak_index,El_comp,Sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,NKM,KMD-CH2,KMD-CO2,KMD-H2,KMD-O2,KMD-H2O,KMD-CHO,KMD-OCH2,KMD-C6H4O,Ymet,Molecular formula,Outline,Specifics,MSCC,CRAM,IOS
229.145035,1661147.9,12,22,4,0,0,0,0,0,0.271010672150162,1,229.144437295514,229.144470354123,230.151746821003,11.35,508136.0,0.0086447542577114,310,CHO,Altamaha_PP48_000107-4_p08,2.0,-2.0,0.0,0.0,0.33333,1.83333,0.0,0.0,,,-1.16667,93.55,0.33333,229.0,0.1118792207,0.1969607521,1.6351449904,0.2168329747,0.0096326822,0.1223368895,0.0633546991,0.0786975712,0.13714282017762935,C12H22O4,UAAs,Aliphatic-like,Not Matched,,
231.030418,2176653.3,12,8,5,0,0,0,0,0,0.242500519629441,1,231.029814660821,231.029840631285,232.037117098165,15.65,409076.6,0.0113274879875155,313,CHO,Altamaha_PP48_000107-4_p08,9.0,4.0,0.57143,0.68421,0.41667,0.66667,0.0,0.0,,,0.16667,55.55,0.41667,231.0,0.2286194361,0.0827616292,1.7644184258,0.1027973578,0.1061077501,0.0075237719,0.0519437158,0.0364746047,0.17502243324623387,C12H8O5,PAs,Cond. aromatic-like,Not Matched,,
231.033814,2083981.6,9,12,5,0,0,1,0,0,0.251810348213747,1,231.033210650651,231.03320928861,232.04048575549,14.88,486489.9,0.010845216617733,314,CHOS,Altamaha_PP48_000107-4_p08,4.0,-1.0,0.0,0.09091,0.55556,1.33333,0.0,0.0,,,0.0,60.3,0.55556,231.0,0.2247066302,0.0866797147,1.7605316599,0.106715783,0.102192867,0.0114405817,0.0480279143,0.0325585409,0.22346738495817606,C9H12O5S,PUCs,Lignin-like,Not Matched,CRAM,
231.051571,3139983.5,9,12,7,0,0,0,0,0,0.282401643858645,1,231.050967597471,231.050960739374,232.058237206254,23.7,451171.0,0.0163407398767856,315,CHO,Altamaha_PP48_000107-4_p08,4.0,-3.0,0.0,0.09091,0.77778,1.33333,0.0,0.0,,,0.22222,53.96667,0.77778,231.0,0.2075130301,0.1038965143,1.7434524843,0.1239340753,0.0849901391,0.0286517757,0.030821151,0.0153506251,0.2360801887859191,C9H12O7,PUCs,Tannin-like,Not Matched,,
231.066843,2198417.0,13,12,4,0,0,0,0,0,0.258005887867704,1,231.066239551733,231.066222530375,232.073498997255,15.84,555382.6,0.0114407481242189,316,CHO,Altamaha_PP48_000107-4_p08,8.0,4.0,0.44444,0.54545,0.30769,0.92308,0.0,0.0,,,-0.30769,69.06923,0.30769,231.0,0.1922750639,0.1191550411,1.7283159279,0.1391939251,0.0697440835,0.0439053345,0.0155715188,9.99715e-05,0.14710393493303595,C13H12O4,PPAs,Polyphenol-like,Not Matched,,
231.087922,3767699.3,10,16,6,0,0,0,0,0,0.332367961160881,1,231.0873184886,231.087334638482,232.094611105362,28.94,430573.8,0.0196074260247696,317,CHO,Altamaha_PP48_000107-4_p08,3.0,-3.0,0.0,0.0,0.6,1.6,0.0,0.0,,,-0.4,71.7,0.6,231.0,0.1711686579,0.1402899261,1.7073499864,0.1603306426,0.0486264725,0.0650333382,0.005551046,0.0210240082,0.18796249603372467,C10H16O6,UAAs,Aliphatic-like,Not Matched,,
231.124308,2384791.0,11,20,5,0,0,0,0,0,0.309802389724813,1,231.123704379614,231.123725370859,232.131001837739,17.39,449779.3,0.0124106541934056,318,CHO,Altamaha_PP48_000107-4_p08,2.0,-3.0,0.0,0.0,0.45455,1.81818,0.0,0.0,,,-0.90909,86.20909,0.45455,231.0,0.1348242857,0.1766833379,1.6712474884,0.1967272099,0.0122628058,0.1014149008,0.041923243,0.0573986414,0.15613846700107537,C11H20O5,UAAs,Aliphatic-like,Not Matched,,
233.009764,1206247.1,11,6,6,0,0,0,0,0,0.108234589172821,1,233.009154720296,233.009136129647,234.016412596527,7.55,456411.8,0.0062774119953901,321,CHO,Altamaha_PP48_000107-4_p08,9.0,3.0,0.6,0.75,0.54545,0.54545,0.0,0.0,,,0.54545,44.75455,0.54545,233.0,0.2515645011,0.0624842151,1.8005209238,0.0826915929,0.1280032381,0.0133982169,0.0733751719,0.0577735345,0.20719134999711583,C11H6O6,PAs,Cond. aromatic-like,Not Matched,,
233.046096,5054571.5,12,10,5,0,0,0,0,0,0.259640360326783,1,233.045486611013,233.045486195061,234.052762661941,39.69,424803.0,0.0263044178640155,322,CHO,Altamaha_PP48_000107-4_p08,8.0,3.0,0.42857,0.57895,0.41667,0.83333,0.0,0.0,,,0.0,60.3,0.41667,233.0,0.2152201289,0.0988776269,1.7644184258,0.1190881602,0.0916395715,0.0229833457,0.037002975,0.0213989013,0.16918132969891853,C12H10O5,PPAs,Polyphenol-like,Not Matched,CRAM,
233.049502,1328875.9,9,14,5,0,0,1,0,0,0.329268561583322,1,233.048892600768,233.048840715674,234.056117182554,8.57,333224.9,0.006915582648899,323,CHOS,Altamaha_PP48_000107-4_p08,3.0,-2.0,0.0,0.0,0.55556,1.55556,0.0,0.0,,,-0.22222,66.63333,0.55556,233.0,0.211307323,0.1027957125,1.7605316599,0.1230065854,0.0877246883,0.0269001555,0.0330871734,0.0174828375,0.21403237482350507,C9H14O5S,UAAs,Aliphatic-like,Not Matched,,
233.082494,4672112.0,13,14,4,0,0,0,0,0,0.204525737210455,1,233.081884501523,233.081884593652,234.089161060532,36.5,434033.1,0.0243140662577394,324,CHO,Altamaha_PP48_000107-4_p08,7.0,3.0,0.33333,0.45455,0.30769,1.07692,0.0,0.0,,,-0.46154,73.45385,0.30769,233.0,0.1788757567,0.1352710388,1.7283159279,0.1554847275,0.0552759048,0.0593649083,0.000630778,0.0149757319,0.14295559626118493,C13H14O4,PUCs,Lignin-like,Not Matched,CRAM,
233.118849,1624948.1,14,18,3,0,0,0,0,0,0.222038692423936,1,233.118239392153,233.118265992279,234.125542459159,11.04,485901.6,0.0084563674348534,326,CHO,Altamaha_PP48_000107-4_p08,6.0,3.0,0.27273,0.36,0.21429,1.28571,0.0,0.0,,,-0.85714,84.72857,0.21429,233.0,0.1425313846,0.1716644506,1.6922134299,0.1918812948,0.0189122382,0.0957464709,0.035741419,0.0513503651,0.123769414857106,C14H18O3,PUCs,Lignin-like,Not Matched,,
233.155251,4136568.5,15,22,2,0,0,0,0,0,0.236699156285894,1,233.154641282633,233.154648057577,234.161924524457,32.02,471207.5,0.0215270525596727,327,CHO,Altamaha_PP48_000107-4_p08,5.0,3.0,0.23077,0.28571,0.13333,1.46667,0.0,0.0,,,-1.2,94.5,0.13333,233.0,0.1061870124,0.2080578625,1.656110932,0.2282778621,0.0174514285,0.1321280334,0.072113616,0.0877249984,0.10912382209305266,C15H22O2,PUCs,Lignin-like,Not Matched,,
235.02536,3951463.3,11,8,6,0,0,0,0,0,0.284651230974011,1,235.024744644317,235.024744335696,236.032020802576,30.26,442114.6,0.020563749433067,329,CHO,Altamaha_PP48_000107-4_p08,8.0,2.0,0.4,0.625,0.54545,0.72727,0.0,0.0,,,0.36364,49.93636,0.54545,235.0,0.2381651939,0.0786002128,1.8005209238,0.0989823953,0.1135350594,0.002061357,0.0584344311,0.0426978311,0.19905565076536066,C11H8O6,PPAs,Polyphenol-like,Not Matched,,
235.028863,1235943.8,8,12,6,0,0,1,0,0,0.0642005743636244,1,235.028247633734,235.028167187308,236.035443654188,7.74,350538.5,0.0064319561354783,330,CHOS,Altamaha_PP48_000107-4_p08,3.0,-3.0,0.0,0.0,0.75,1.5,0.0,0.0,,,0.25,53.175,0.75,235.0,0.234252388,0.0825182983,1.7966341578,0.1029008206,0.1096201763,0.0059781668,0.0545186295,0.0387817673,0.2641942739166942,C8H12O6S,UAAs,Carbohydrate-like,Not Matched,,
235.061751,8945516.0,12,12,5,0,0,0,0,0,0.238468835862454,1,235.061135534368,235.061140733846,236.068417200726,71.68,427039.7,0.0465532223400612,331,CHO,Altamaha_PP48_000107-4_p08,7.0,2.0,0.28571,0.47368,0.41667,1.0,0.0,0.0,,,-0.16667,65.05,0.41667,235.0,0.2018208217,0.1149936247,1.7644184258,0.1353789626,0.0771713928,0.0384429195,0.0220622341,0.0063231979,0.16371751049819216,C12H12O5,PUCs,Lignin-like,Not Matched,CRAM,
235.098135,6142833.0,13,16,4,0,0,0,0,0,0.272067288075073,1,235.097519424431,235.097518298711,236.104794765591,48.44,441269.6,0.0319678228116595,332,CHO,Altamaha_PP48_000107-4_p08,6.0,2.0,0.22222,0.36364,0.30769,1.23077,0.0,0.0,,,-0.61538,77.83846,0.30769,235.0,0.1654764495,0.1513870365,1.7283159279,0.1717755299,0.0408077261,0.0748244821,0.0143099629,0.0300514353,0.13903480740827184,C13H16O4,PUCs,Lignin-like,Not Matched,CRAM,
235.1345,1372918.1,14,20,3,0,0,0,0,0,0.295746775140202,1,235.133884314542,235.133898203408,236.141174670288,8.87,431385.7,0.0071447819850743,333,CHO,Altamaha_PP48_000107-4_p08,5.0,2.0,0.18182,0.28,0.21429,1.42857,0.0,0.0,,,-1.0,88.8,0.21429,235.0,0.1291320774,0.1877804483,1.6922134299,0.2081720972,0.0044440595,0.1112060447,0.0506821599,0.0664260686,0.12081956866164675,C14H20O3,PUCs,Lignin-like,Not Matched,CRAM,
236.056971,2033911.4,11,11,5,1,0,0,0,0,0.221696495310636,1,236.056352524027,236.056393445724,237.063669912604,14.36,410909.9,0.0105846470593966,334,CHON,Altamaha_PP48_000107-4_p08,7.0,2.0,0.2,0.46667,0.45455,1.0,0.09091,0.0,inf,0.0,0.18182,55.11818,0.54545,236.0,0.207136357,0.1110202225,1.7763536528,0.1314919197,0.0819588709,0.0341452227,0.0266162512,0.0108105391,0.1930810381361473,C11H11O5N,PUCs,Lignin-like,Not Matched,CRAM,
237.041014,9479305.0,11,10,6,0,0,0,0,0,0.26354834623264,1,237.040392540922,237.040398849632,238.047675316512,76.11,419208.0,0.0493311054716412,338,CHO,Altamaha_PP48_000107-4_p08,7.0,1.0,0.2,0.5,0.54545,0.90909,0.0,0.0,,,0.18182,55.11818,0.54545,237.0,0.2247658867,0.0947162105,1.8005209238,0.1152731978,0.0990668808,0.0175209308,0.0434936902,0.0276221277,0.19153473358004708,C11H10O6,PPAs,Polyphenol-like,Not Matched,CRAM,
237.077408,11167886.0,12,14,5,0,0,0,0,0,0.261864014641348,1,237.076786430468,237.076784747356,238.084061214236,90.11,417570.1,0.0581186239034681,340,CHO,Altamaha_PP48_000107-4_p08,6.0,1.0,0.14286,0.36842,0.41667,1.16667,0.0,0.0,,,-0.33333,69.8,0.41667,237.0,0.1884215145,0.1311096224,1.7644184258,0.151669765,0.0627032141,0.0539024934,0.0071214932,0.0087525055,0.1585955653254169,C12H14O5,PUCs,Lignin-like,Not Matched,CRAM,
237.113793,5053076.0,13,18,4,0,0,0,0,0,0.240582367445504,1,237.113171320033,237.113175311724,238.120451778604,39.4,436220.4,0.0262966351554485,341,CHO,Altamaha_PP48_000107-4_p08,5.0,1.0,0.11111,0.27273,0.30769,1.38462,0.0,0.0,,,-0.76923,82.22308,0.30769,237.0,0.1520771423,0.1675030342,1.7283159279,0.1880663323,0.0263395475,0.0902840559,0.0292507038,0.0451271388,0.13532334540142985,C13H18O4,PUCs,Lignin-like,Not Matched,CRAM,
238.036177,1292324.0,10,9,6,1,0,0,0,0,0.423216009125931,1,238.03555251742,238.035609393001,239.042885859881,8.2,521517.1,0.0067253634678421,342,CHON,Altamaha_PP48_000107-4_p08,7.0,1.0,0.0,0.5,0.6,0.9,0.1,0.0,inf,0.0,0.6,43.2,0.7,238.0,0.2300814219,0.0907428084,1.8124561507,0.1113861548,0.1038543589,0.013223234,0.0480477073,0.0321094689,0.23298751344691754,C10H9O6N,PPAs,Polyphenol-like,Not Matched,,
238.072637,2191401.8,11,13,5,1,0,0,0,0,0.305140635571414,1,238.072012406519,238.072023113288,239.079299580168,15.66,482420.6,0.0114042404297092,343,CHON,Altamaha_PP48_000107-4_p08,6.0,1.0,0.0,0.33333,0.45455,1.18182,0.09091,0.0,inf,0.0,0.0,60.3,0.54545,238.0,0.1937370498,0.1271362202,1.7763536528,0.1477827221,0.0674906922,0.0496047966,0.0116755103,0.0042651643,0.1859967890011518,C11H13O5N,PUCs,Lignin-like,Not Matched,CRAM,
239.020299,3341764.8,10,8,7,0,0,0,0,0,0.220269634643883,2,239.01967152081,239.01967327396,240.02694974084,25.02,451187.9,0.0173908268391214,345,CHO,Altamaha_PP48_000107-4_p08,7.0,0.0,0.0,0.53846,0.7,0.8,0.0,0.0,,,0.6,43.2,0.7,239.0,0.2477109517,0.0744387964,1.8366234217,0.0951674329,0.1209623687,0.003401058,0.0649251463,0.0489210575,0.23073968680871354,C10H8O7,PPAs,Polyphenol-like,Not Matched,,
239.05669,10871243.0,11,12,6,0,0,0,0,0,0.197085600186759,1,239.056062409874,239.056064337883,240.063340804763,87.01,414782.3,0.0565748686260059,346,CHO,Altamaha_PP48_000107-4_p08,6.0,0.0,0.0,0.375,0.54545,1.09091,0.0,0.0,,,0.0,60.3,0.54545,239.0,0.2113665795,0.1108322083,1.8005209238,0.1315640002,0.0845987021,0.0329805046,0.0285529494,0.0125464243,0.18456145058063844,C11H12O6,PUCs,Lignin-like,Not Matched,CRAM,
239.093086,10832337.0,12,16,5,0,0,0,0,0,0.164884657391329,1,239.092458298913,239.092457568451,240.099734035331,86.69,421056.7,0.056372398509317,347,CHO,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.26316,0.41667,1.33333,0.0,0.0,,,-0.5,74.55,0.41667,239.0,0.1750222073,0.1472256201,1.7644184258,0.1679605675,0.0482350354,0.0693620672,0.0078192476,0.023828209,0.15378438071803985,C12H16O5,PUCs,Lignin-like,Not Matched,CRAM,
239.129456,8754647.0,13,20,4,0,0,0,0,0,0.223613873484921,1,239.128828188022,239.128828965743,240.136105432623,69.59,408985.7,0.0455599239104541,348,CHO,Altamaha_PP48_000107-4_p08,4.0,0.0,0.0,0.18182,0.30769,1.53846,0.0,0.0,,,-0.92308,86.60769,0.30769,239.0,0.1386778351,0.1836190319,1.7283159279,0.2043571348,0.0118713688,0.1057436297,0.0441914446,0.0602028422,0.13180488248709893,C13H20O4,UAAs,Aliphatic-like,Not Matched,CRAM,
241.035932,6237989.5,10,10,7,0,0,0,0,0,0.229183121511463,2,241.035298362473,241.035320736729,242.042597203609,48.86,410764.0,0.0324630252909354,351,CHO,Altamaha_PP48_000107-4_p08,6.0,-1.0,0.0,0.38462,0.7,1.0,0.0,0.0,,,0.4,48.9,0.7,241.0,0.2343116445,0.0905547941,1.8366234217,0.1114582353,0.1064941901,0.0120585159,0.0499844055,0.0338453541,0.2206943994483257,C10H10O7,PUCs,Tannin-like,Not Matched,CRAM,
241.051178,1563176.1,14,10,4,0,0,0,0,0,0.135537220667586,1,241.050544315785,241.050599534664,242.057876001544,10.37,421385.2,0.0081349007189713,352,CHO,Altamaha_PP48_000107-4_p08,10.0,6.0,0.6,0.66667,0.28571,0.71429,0.0,0.0,,,-0.14286,64.37143,0.28571,241.0,0.2190736784,0.1058133209,1.8214868653,0.1267180851,0.0912481344,0.0273120747,0.0347347734,0.0185947005,0.14097972763167915,C14H10O4,PPAs,Polyphenol-like,Not Matched,,
241.054743,1301672.8,11,14,4,0,0,1,0,0,0.0685489112472702,1,241.054109304868,241.054019753957,242.061296220837,8.22,414146.1,0.0067740154142488,353,CHOS,Altamaha_PP48_000107-4_p08,5.0,1.0,0.0,0.25,0.36364,1.27273,0.0,0.0,,,-0.36364,70.66364,0.36364,241.0,0.2151608724,0.1097314065,1.8176000993,0.1306365103,0.0873332513,0.0312288845,0.0308189718,0.0146786367,0.17080612258589434,C11H14O4S,PUCs,Lignin-like,Not Matched,CRAM,
241.072324,12733228.0,11,14,6,0,0,0,0,0,0.258517109133164,1,241.071690251026,241.071699133547,242.078975600427,102.34,415673.8,0.0662647961493437,354,CHO,Altamaha_PP48_000107-4_p08,5.0,-1.0,0.0,0.25,0.54545,1.27273,0.0,0.0,,,-0.18182,65.48182,0.54545,241.0,0.1979672723,0.126948206,1.8005209238,0.1478548026,0.0701305234,0.0484400784,0.0136122085,0.0025292792,0.1782968531766994,C11H14O6,PUCs,Lignin-like,Not Matched,CRAM,
241.10869,6014770.5,12,18,5,0,0,0,0,0,0.346354182866132,1,241.10805613965,241.10806336373,242.11533983061,47.02,410056.4,0.0313013747234862,356,CHO,Altamaha_PP48_000107-4_p08,4.0,-1.0,0.0,0.15789,0.41667,1.5,0.0,0.0,,,-0.66667,79.3,0.41667,241.0,0.1616229001,0.1633416178,1.7644184258,0.1842513699,0.0337668568,0.084821641,0.0227599885,0.0389039124,0.1492565075079678,C12H18O5,UAAs,Aliphatic-like,Not Matched,CRAM,
241.14507,1344825.3,13,22,4,0,0,0,0,0,0.387362449142418,1,241.144436028222,241.144438927202,242.151715394082,8.57,503739.2,0.0069985846763271,358,CHO,Altamaha_PP48_000107-4_p08,3.0,-1.0,0.0,0.09091,0.30769,1.69231,0.0,0.0,,,-1.07692,90.99231,0.30769,241.0,0.1252785279,0.1997350297,1.7283159279,0.2206479372,0.0025968099,0.1212032036,0.0591321855,0.0752785456,0.12846474599230542,C13H22O4,UAAs,Aliphatic-like,Not Matched,,
242.06762,1731557.3,10,13,6,1,0,0,0,0,0.172297257132765,1,242.066983199457,242.066968807187,243.074245274067,11.75,413497.4,0.009011170734193,360,CHON,Altamaha_PP48_000107-4_p08,5.0,-1.0,0.0,0.16667,0.6,1.3,0.1,0.0,inf,0.0,0.2,54.6,0.7,242.0,0.2032828075,0.1229748038,1.8124561507,0.1439677597,0.0749180015,0.0441423816,0.0181662256,0.0019580621,0.21337410351745464,C10H13O6N,PUCs,Lignin-like,Not Matched,CRAM,
242.176761,2403066.0,13,25,3,1,0,0,0,0,0.14341848196742,1,242.17612386441,242.17613233012,243.183408797,17.28,431272.7,0.0125057588400537,362,CHON,Altamaha_PP48_000107-4_p08,2.0,-1.0,0.0,0.0,0.23077,1.92308,0.07692,0.0,inf,0.0,-1.23077,95.37692,0.30769,242.0,0.094249691,0.2321550394,1.7041486569,0.2531574615,0.0341729984,0.1532870693,0.0909503654,0.1071658376,0.12594952520449335,C13H25O3N,N_Ccs,Aliphatic-like,Not Matched,,
243.033803,1458848.1,10,12,5,0,0,1,0,0,0.229449937191633,1,243.033163230515,243.033211723732,244.040488190612,9.51,445644.6,0.0075919689774939,363,CHOS,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.23077,0.5,1.2,0.0,0.0,,,0.0,60.3,0.5,243.0,0.2381059374,0.0894539923,1.8537025973,0.1105307455,0.1092287392,0.0103068957,0.0522504279,0.0359775665,0.20130874466940799,C10H12O5S,PUCs,Lignin-like,Not Matched,CRAM,
243.051622,10220708.0,10,12,7,0,0,0,0,0,0.1895718134022,1,243.050982175698,243.050980006445,244.058256473325,81.65,403895.3,0.0531894294299895,364,CHO,Altamaha_PP48_000107-4_p08,5.0,-2.0,0.0,0.23077,0.7,1.2,0.0,0.0,,,0.2,54.6,0.7,243.0,0.2209123373,0.1066707919,1.8366234217,0.1277490377,0.0920260114,0.0275180897,0.0350436646,0.0187696506,0.21148726902444087,C10H12O7,PUCs,Tannin-like,Not Matched,,
243.066946,2145446.5,14,12,4,0,0,0,0,0,0.143851911231475,1,243.066306128554,243.066247296272,244.073523763152,15.16,390121.6,0.0111650851592246,365,CHO,Altamaha_PP48_000107-4_p08,9.0,5.0,0.5,0.58333,0.28571,0.85714,0.0,0.0,,,-0.28571,68.44286,0.28571,243.0,0.2056743711,0.1219293187,1.8214868653,0.1430088875,0.0767799558,0.0427716485,0.0197940325,0.0035189971,0.13716512653313698,C14H12O4,PPAs,Polyphenol-like,Not Matched,,
243.087974,12039339.0,11,16,6,0,0,0,0,0,0.285585166617863,1,243.087334063861,243.087342069498,244.094618536378,96.63,415366.6,0.0626537390681957,366,CHO,Altamaha_PP48_000107-4_p08,4.0,-2.0,0.0,0.125,0.54545,1.45455,0.0,0.0,,,-0.36364,70.66364,0.54545,243.0,0.1845679651,0.1430642037,1.8005209238,0.164145605,0.0556623448,0.0638996522,0.0013285324,0.0176049826,0.17203477074828494,C11H16O6,PUCs,Lignin-like,Not Matched,,
243.124335,2428082.0,12,20,5,0,0,0,0,0,0.357675773278502,1,243.123694951986,243.123709965849,244.130986432729,17.49,412528.4,0.0126359442212054,367,CHO,Altamaha_PP48_000107-4_p08,3.0,-2.0,0.0,0.05263,0.41667,1.66667,0.0,0.0,,,-0.83333,84.05,0.41667,243.0,0.1482235929,0.1794576155,1.7644184258,0.2005421723,0.0192986781,0.1002812148,0.0377007293,0.0539796158,0.1449876368109393,C12H20O5,UAAs,Aliphatic-like,Not Matched,,
243.160674,1852985.1,13,24,4,0,0,0,0,0,0.203807699105792,1,243.160033840171,243.160133028712,244.167409495592,12.75,382419.0,0.0096430912820591,369,CHO,Altamaha_PP48_000107-4_p08,2.0,-2.0,0.0,0.0,0.30769,1.84615,0.0,0.0,,,-1.23077,95.37692,0.30769,243.0,0.1118792207,0.2158510274,1.7283159279,0.2369387396,0.0170649885,0.1366627774,0.0740729263,0.090354249,0.12528971379640355,C13H24O4,UAAs,Aliphatic-like,Not Matched,,
245.013027,1167667.0,9,10,6,0,0,1,0,0,0.167488936825439,1,245.012381128081,245.012491071124,246.019767538004,7.05,471119.3,0.0060766378898827,372,CHOS,Altamaha_PP48_000107-4_p08,5.0,-1.0,0.0,0.2,0.66667,1.11111,0.0,0.0,,,0.44444,47.63333,0.66667,245.0,0.2610510024,0.0691765782,1.8898050952,0.0904249806,0.1311242272,0.010615093,0.0736818841,0.0572764963,0.24507418557979566,C9H10O6S,PUCs,Lignin-like,Not Matched,CRAM,
245.030912,1400374.9,9,10,8,0,0,0,0,0,0.163161920503686,1,245.03026607281,245.030250686958,246.037527153838,8.95,462632.8,0.0072876694959956,373,CHO,Altamaha_PP48_000107-4_p08,5.0,-3.0,0.0,0.2,0.88889,1.11111,0.0,0.0,,,0.66667,41.3,0.88889,245.0,0.2438574023,0.0863933777,1.8727259197,0.1076432729,0.1139214994,0.0065961009,0.0564751208,0.0400685805,0.2603271770514549,C9H10O8,PUCs,Tannin-like,Not Matched,,
245.04621,2816058.0,13,10,5,0,0,0,0,0,0.0527857271501559,1,245.045564025532,245.045533976543,246.052810443423,20.52,470296.0,0.0146550041603534,374,CHO,Altamaha_PP48_000107-4_p08,9.0,4.0,0.5,0.61905,0.38462,0.76923,0.0,0.0,,,0.0,60.3,0.38462,245.0,0.2286194361,0.1016519045,1.8575893632,0.1229031226,0.0986754437,0.0218496597,0.0412254886,0.0248179269,0.15616738126054025,C13H10O5,PPAs,Polyphenol-like,Not Matched,,
245.049541,5684795.0,10,14,5,0,0,1,0,0,0.151656657601206,1,245.048895015238,245.04888046696,246.05615693384,43.97,410941.1,0.029584154295031,375,CHOS,Altamaha_PP48_000107-4_p08,4.0,-1.0,0.0,0.07692,0.5,1.4,0.0,0.0,,,-0.2,66.0,0.5,245.0,0.2247066302,0.1055699901,1.8537025973,0.1268215479,0.0947605606,0.0257664696,0.0373096871,0.0209018631,0.19361989491444087,C10H14O5S,PUCs,Lignin-like,Not Matched,CRAM,
245.067292,7149118.5,10,14,7,0,0,0,0,0,0.124980511500165,1,245.066645960377,245.066645582771,246.073922049651,55.93,412416.8,0.0372046177175185,376,CHO,Altamaha_PP48_000107-4_p08,4.0,-3.0,0.0,0.07692,0.7,1.4,0.0,0.0,,,0.0,60.3,0.7,245.0,0.2075130301,0.1227867896,1.8366234217,0.1440398402,0.0775578327,0.0429776635,0.0201029238,0.0036939472,0.2030175956387023,C10H14O7,PUCs,Tannin-like,Not Matched,,
245.082551,2933825.8,14,14,4,0,0,0,0,0,0.0823489531509244,1,245.081904913216,245.081912205731,246.089188672611,21.48,441867.7,0.0152678777584667,377,CHO,Altamaha_PP48_000107-4_p08,8.0,4.0,0.4,0.5,0.28571,1.0,0.0,0.0,,,-0.42857,72.51429,0.28571,245.0,0.1922750639,0.1380453164,1.8214868653,0.1592996899,0.0623117771,0.0582312223,0.0048532916,0.0115567063,0.13355151647711155,C14H14O4,PPAs,Polyphenol-like,Not Matched,,
245.103677,6080070.0,11,18,6,0,0,0,0,0,0.127442485463045,1,245.103030847919,245.103030478607,246.110306945487,47.2,392865.4,0.0316411988479073,378,CHO,Altamaha_PP48_000107-4_p08,3.0,-3.0,0.0,0.0,0.54545,1.63636,0.0,0.0,,,-0.54545,75.84545,0.54545,245.0,0.1711686579,0.1591802014,1.8005209238,0.1804364074,0.0411941661,0.0793592261,0.0162692732,0.032680686,0.16638816558868946,C11H18O6,UAAs,Aliphatic-like,Not Matched,,
245.140005,1370189.9,12,22,5,0,0,0,0,0,0.235566460000491,1,245.139358735627,245.139389365908,246.146665832788,8.71,468998.4,0.0071305842013815,379,CHO,Altamaha_PP48_000107-4_p08,2.0,-3.0,0.0,0.0,0.41667,1.83333,0.0,0.0,,,-1.0,88.8,0.41667,245.0,0.1348242857,0.1955736133,1.7644184258,0.2168329747,0.0048304994,0.1157407886,0.0526414702,0.0690553192,0.14095616343858786,C12H22O5,UAAs,Aliphatic-like,Not Matched,,
246.041376,1415951.0,12,9,5,1,0,0,0,0,0.279262597979306,1,246.040726946433,246.040726946433,247.048003413313,9.08,521202.9,0.0073687288386306,381,CHON,Altamaha_PP48_000107-4_p08,9.0,4.0,0.5,0.64706,0.41667,0.75,0.08333,0.0,inf,0.0,0.33333,50.8,0.5,246.0,0.2339349714,0.0976785024,1.8695245902,0.1190160797,0.1034629219,0.0175519629,0.0457795057,0.0293052681,0.18266587736637985,C12H9O5N,PPAs,Polyphenol-like,Not Matched,,
246.077881,1647126.9,13,13,4,1,0,0,0,0,0.203935653168617,1,246.07723183335,246.07723183335,247.08450830023,10.97,429033.9,0.0085717877870874,382,CHON,Altamaha_PP48_000107-4_p08,8.0,4.0,0.375,0.5,0.30769,1.0,0.07692,0.0,inf,0.0,-0.15385,64.68462,0.38462,246.0,0.1975905992,0.1340719142,1.8334220922,0.155412647,0.0670992552,0.0539335255,0.0094073087,0.0070693651,0.15439347988952862,C13H13O4N,PPAs,Polyphenol-like,Not Matched,,
247.025413,4499944.0,12,8,6,0,0,0,0,0,0.205181589035995,1,247.02476089479,247.024760630902,248.032037097782,34.28,434133.7,0.0234180894148336,383,CHO,Altamaha_PP48_000107-4_p08,9.0,3.0,0.5,0.66667,0.5,0.66667,0.0,0.0,,,0.33333,50.8,0.5,247.0,0.2515645011,0.0813744904,1.8936918612,0.1027973578,0.1205709317,0.000927671,0.0626569448,0.0461168567,0.18128129660023387,C12H8O6,PPAs,Polyphenol-like,Not Matched,,
247.028871,1560808.6,9,12,6,0,0,1,0,0,0.166184885427953,1,247.028218884054,247.028141121176,248.035417588056,10.26,377989.8,0.0081225800486053,384,CHOS,Altamaha_PP48_000107-4_p08,4.0,-2.0,0.0,0.0,0.66667,1.33333,0.0,0.0,,,0.22222,53.96667,0.66667,247.0,0.2476516952,0.0852925759,1.8898050952,0.106715783,0.1166560486,0.0048444808,0.0587411432,0.0422007929,0.23377258632308828,C9H12O6S,PUCs,Lignin-like,Not Matched,,
